07/06/2014 8:40,197920988,28,10,31,0,3,5,7,5,2,8,0,0,4,7,0,0,11,0,0,0,2,8,3,4,0,11,3,4,11,0,7,8,2,2,0,2,1,0,0
07/06/2014 8:41,189760745,36,14,14,0,0,2,8,12,0,9,2,0,12,12,0,4,3,0,1,0,0,0,2,0,0,2,2,8,0,3,5,17,5,7,2,0,0,0,0
07/06/2014 8:42,210032267,42,16,18,0,0,3,0,19,0,11,2,0,0,12,6,0,18,3,1,4,0,0,0,1,0,10,2,4,3,0,7,8,0,0,13,0,2,0,0
07/06/2014 8:43,329699209,119,18,33,8,0,7,1,1,0,15,4,0,0,11,4,4,11,0,0,0,7,0,1,0,0,10,15,4,0,0,4,11,6,8,9,5,7,2,0
07/06/2014 8:44,243826536,112,3,18,2,0,4,3,10,0,8,0,0,0,12,3,2,1,0,0,0,8,0,1,4,0,5,11,0,0,0,7,5,2,7,0,6,0,0,0
07/06/2014 8:45,318464551,69,17,46,0,0,9,0,6,3,4,11,0,6,16,3,5,4,4,0,2,2,0,2,0,4,3,5,23,5,0,4,9,0,7,2,6,0,0,0
07/06/2014 8:46,336845362,83,79,9,0,0,15,4,11,1,19,3,2,0,13,1,0,0,1,0,0,2,0,5,5,0,5,4,22,0,2,14,7,0,6,4,0,0,0,0
07/06/2014 8:47,247984637,49,38,23,4,0,8,3,3,14,4,0,0,3,12,1,0,15,1,6,3,1,0,3,3,0,2,0,6,0,2,5,18,0,5,0,3,4,0,0
07/06/2014 8:48,224590072,38,15,15,0,0,0,0,11,4,25,5,2,0,10,1,0,17,0,0,0,1,0,1,2,3,11,5,8,7,0,7,18,0,8,4,0,5,0,0
07/06/2014 8:49,247444676,80,6,13,0,8,3,0,1,0,5,0,0,0,33,3,1,13,3,0,0,2,0,8,2,0,3,3,10,8,0,9,12,1,5,7,4,1,0,0
07/06/2014 8:50,290620142,31,8,28,0,0,19,2,8,5,3,1,4,2,34,2,1,12,0,0,1,0,0,3,0,12,6,18,34,5,0,10,8,0,5,1,2,4,2,0
07/06/2014 8:51,347277432,134,20,10,9,3,10,0,17,5,4,0,1,3,14,0,2,5,0,0,4,0,4,12,1,6,15,7,5,5,3,4,9,2,8,3,0,0,0,0
07/06/2014 8:52,247922449,40,13,16,0,0,6,3,18,0,11,5,0,4,25,3,0,19,0,7,0,15,1,2,2,2,14,6,3,5,0,8,10,0,11,8,0,0,0,0
07/06/2014 8:53,252628671,29,23,23,5,1,10,0,0,2,9,4,0,0,26,0,0,22,8,10,0,0,0,0,0,0,18,7,17,3,0,4,4,0,5,0,0,0,0,0
07/06/2014 8:54,229824810,28,8,18,6,0,8,7,18,0,4,9,0,9,14,3,4,14,0,0,1,2,2,4,4,2,6,12,8,5,6,1,1,1,1,0,0,5,3,0
07/06/2014 8:55,197027531,12,24,5,5,1,1,11,7,0,10,0,15,1,16,0,4,13,0,0,0,0,0,4,8,0,4,4,4,4,0,8,4,4,9,0,0,4,0,0
07/06/2014 8:56,278328560,35,16,15,0,3,22,0,15,12,11,5,4,0,19,11,0,2,0,6,0,0,0,9,1,0,7,10,7,9,0,0,26,4,1,11,0,3,0,0
07/06/2014 8:57,407638852,168,23,33,2,0,18,11,10,4,11,6,10,0,15,0,0,10,0,3,4,7,0,0,9,4,1,15,14,8,2,0,7,1,0,0,3,3,0,0
07/06/2014 8:58,266068282,16,18,17,0,0,13,4,16,0,17,1,9,5,14,0,2,30,0,0,0,0,4,0,4,4,14,7,11,1,0,5,21,0,5,4,0,0,0,0
07/06/2014 8:59,346353077,37,37,79,4,0,10,0,16,5,18,3,1,2,20,2,0,15,0,0,2,0,3,0,9,0,14,11,8,3,0,7,8,0,1,4,4,3,0,0
07/06/2014 9:00,248453897,13,1,1,17,8,20,0,7,0,22,10,0,0,12,0,7,25,4,2,0,6,0,9,0,2,9,8,3,2,8,3,13,0,5,1,2,4,0,0
07/06/2014 9:01,164478994,1,0,0,2,0,6,0,2,0,15,0,0,1,23,3,7,8,0,4,0,0,0,3,5,3,4,6,5,0,5,13,23,0,3,10,0,2,0,0
07/06/2014 9:02,190417072,1,0,0,0,0,1,0,10,8,5,0,5,0,11,1,0,17,9,3,0,7,6,18,4,10,15,13,9,2,0,4,6,6,0,7,0,0,0,0
07/06/2014 9:03,241635305,0,0,0,4,0,10,3,24,13,11,1,0,0,9,8,0,12,0,4,9,15,2,16,0,0,11,16,10,9,8,20,12,1,7,1,1,0,0,0
07/06/2014 9:04,203752391,3,0,1,10,0,13,7,20,4,2,0,6,4,7,2,0,10,13,0,0,0,0,2,0,0,18,16,15,6,3,23,2,0,0,0,2,1,0,0
07/06/2014 9:05,202813637,1,0,0,12,3,11,6,2,0,2,4,0,0,15,1,0,8,1,0,8,2,3,4,2,11,7,11,13,0,1,14,23,13,9,0,0,10,0,0
07/06/2014 9:06,243564365,4,0,0,2,0,10,4,25,2,5,0,0,4,21,1,5,14,12,10,0,0,0,15,0,0,27,4,12,0,0,15,21,2,5,7,0,8,0,0
07/06/2014 9:07,299278502,73,1,0,3,7,16,8,10,2,6,2,3,0,15,0,0,8,0,0,2,0,0,6,2,1,5,16,24,7,7,20,19,4,0,5,0,3,0,0
07/06/2014 9:08,238631564,65,0,3,3,2,4,0,17,10,11,0,2,4,2,0,0,10,0,0,2,0,0,7,0,0,16,18,2,6,0,10,6,9,15,3,0,0,1,0
07/06/2014 9:09,214548759,41,0,1,5,0,2,11,15,0,7,0,0,6,18,1,0,3,0,8,0,4,0,12,6,0,11,17,8,0,0,11,4,11,4,3,1,0,0,0
07/06/2014 9:10,230272018,0,0,0,1,4,23,2,1,0,11,5,0,8,43,6,5,6,0,0,6,2,0,5,12,0,10,28,8,2,0,10,11,3,6,0,4,0,0,0
07/06/2014 9:11,205366921,9,0,2,0,0,19,12,6,0,2,2,2,0,12,0,1,11,0,3,1,4,0,5,4,0,15,18,15,0,0,13,19,7,2,0,0,5,0,0
07/06/2014 9:12,183573604,3,0,1,2,10,5,3,10,0,13,1,0,0,14,13,0,0,0,11,6,3,11,0,0,0,9,1,1,1,4,24,13,3,1,1,1,1,0,0
07/06/2014 9:13,275367930,5,0,1,2,0,31,9,2,0,4,0,9,6,21,2,4,34,0,1,8,0,0,6,0,6,11,32,31,6,0,32,4,0,0,3,0,0,0,0
07/06/2014 9:14,148190660,0,0,0,4,0,4,0,8,2,15,6,0,0,5,0,0,0,0,3,6,0,8,10,0,0,7,22,15,2,2,13,7,0,0,5,0,3,0,0
07/06/2014 9:15,292801069,0,0,0,4,0,22,15,13,3,27,3,1,7,33,3,5,16,3,0,2,8,0,1,2,0,13,24,18,4,5,3,8,0,1,0,6,0,0,0
07/06/2014 9:16,164548518,0,0,1,0,0,3,0,9,3,20,0,0,5,9,0,0,8,0,3,4,0,4,6,0,5,4,18,19,0,0,9,12,1,1,4,3,3,0,0
07/06/2014 9:17,200856007,0,0,0,11,0,3,0,12,11,3,8,0,0,7,15,5,27,2,0,0,0,1,9,4,0,3,1,13,3,0,10,19,4,0,7,4,3,0,0
07/06/2014 9:18,153136098,0,0,1,1,0,18,12,8,5,15,1,4,0,13,0,2,7,3,0,12,0,1,0,1,2,5,12,1,0,0,3,17,0,10,0,0,0,0,0
07/06/2014 9:19,217114397,0,0,1,0,9,14,6,2,4,3,0,0,0,28,0,0,7,5,0,8,0,0,3,6,4,13,19,17,4,1,24,6,0,4,0,8,2,0,0
07/06/2014 9:20,257575475,45,0,0,0,0,18,4,8,2,2,0,0,0,12,0,6,16,7,5,0,10,0,9,2,6,13,17,1,0,0,13,20,1,9,10,0,7,0,0
07/06/2014 9:21,192883268,0,0,0,0,7,7,5,6,0,8,6,0,3,5,0,8,0,14,2,5,1,8,1,0,0,6,13,11,3,0,12,22,6,10,9,8,1,0,0
07/06/2014 9:22,254390613,41,0,0,0,5,11,3,3,0,12,0,0,5,17,1,0,4,0,2,0,4,0,12,0,0,9,15,18,0,2,10,24,10,6,8,6,6,4,0
07/06/2014 9:23,164465971,0,0,0,4,0,13,4,9,2,10,0,0,0,14,11,0,10,4,0,4,2,2,0,0,5,3,5,29,0,0,10,12,7,0,0,1,2,0,0
07/06/2014 9:24,246646082,30,1,1,1,0,3,0,47,8,26,0,4,3,29,0,0,17,4,7,0,4,0,7,0,0,2,16,0,10,3,5,4,0,0,13,0,4,0,0
07/06/2014 9:25,184694523,0,0,0,0,13,6,1,9,4,7,4,0,8,26,0,0,7,6,0,0,9,3,3,0,0,10,13,3,0,5,5,21,0,0,6,3,4,0,0
07/06/2014 9:26,226868799,0,0,0,2,1,15,0,12,2,13,0,0,1,21,0,0,3,6,5,0,6,1,34,2,3,23,6,14,3,0,9,12,0,0,2,8,2,0,0
07/06/2014 9:27,128617666,0,0,0,3,0,6,0,7,12,8,3,0,0,12,0,1,8,0,0,2,0,0,3,0,0,13,8,0,0,5,13,7,6,0,1,0,0,0,0
07/06/2014 9:28,199461331,0,0,0,0,0,6,7,8,4,4,0,4,1,10,3,0,9,11,4,5,10,0,10,0,0,23,17,9,5,0,3,16,2,2,6,7,1,0,0
07/06/2014 9:29,244304211,0,0,0,3,5,28,2,6,5,9,15,3,0,33,1,8,4,0,1,0,4,5,7,0,11,28,22,0,4,2,23,0,0,0,0,3,0,2,0
07/06/2014 9:30,234374312,0,1,1,0,0,20,0,12,0,5,0,15,4,0,0,3,6,4,0,4,3,0,0,44,0,8,14,6,1,12,10,17,7,10,0,4,3,2,0
07/06/2014 9:31,192261906,11,0,2,2,0,16,5,2,4,5,1,0,11,0,11,0,26,0,0,0,0,0,0,21,0,13,17,10,1,2,7,16,5,0,0,0,0,0,2
07/06/2014 9:32,215909313,5,0,0,3,8,9,0,9,5,13,4,0,0,0,3,0,51,2,0,0,22,3,0,0,0,10,1,2,0,0,7,20,0,10,10,0,10,0,2
07/06/2014 9:33,199302736,2,0,1,1,0,10,12,7,0,9,3,9,17,0,0,0,5,1,6,0,0,0,7,0,4,5,20,9,11,0,9,4,7,0,2,0,17,0,3
07/06/2014 9:34,218795527,0,0,40,0,0,3,7,3,4,6,6,3,0,0,1,0,24,0,0,1,6,1,0,3,0,1,32,8,2,8,9,18,0,0,2,3,23,0,7
07/06/2014 9:35,163906140,0,0,0,0,0,5,0,18,0,17,0,2,0,0,0,2,13,0,2,8,7,0,0,1,0,3,17,2,5,0,33,7,0,3,2,0,0,0,10
07/06/2014 9:36,154433567,0,0,0,6,2,5,4,11,0,16,0,0,2,0,0,3,0,0,0,4,6,6,4,0,0,12,14,2,0,1,13,17,3,0,0,0,0,0,26
07/06/2014 9:37,236780576,3,0,1,4,4,10,0,10,10,18,21,0,0,0,3,0,5,2,5,0,1,11,0,5,0,7,7,10,0,4,0,38,0,0,0,6,0,0,40
07/06/2014 9:38,195640059,3,0,0,0,2,8,10,14,0,1,1,0,3,0,11,4,5,0,0,4,0,4,0,11,6,14,14,4,1,0,0,11,8,0,5,3,7,0,40
07/06/2014 9:39,226781611,33,0,0,0,0,10,4,3,0,15,5,0,0,0,5,3,11,0,0,2,0,0,7,10,4,11,1,6,2,7,7,1,2,0,4,2,3,0,53
07/06/2014 9:40,169878181,14,4,0,0,0,0,4,0,1,9,0,0,0,0,0,7,17,1,4,1,8,0,0,3,0,14,5,10,1,2,2,10,2,3,0,0,3,0,26
07/06/2014 9:41,200047028,5,0,0,0,0,1,0,12,1,18,1,0,0,0,0,2,5,14,13,0,0,0,1,0,0,6,13,11,1,0,13,4,0,6,14,2,2,0,33
07/06/2014 9:42,197275908,0,0,2,0,0,6,0,12,8,10,1,1,3,0,2,0,22,4,0,0,3,0,5,0,0,6,7,21,8,2,5,6,0,3,7,2,5,0,38
07/06/2014 9:43,175732243,0,1,0,0,3,10,0,4,1,9,0,5,4,0,12,0,12,0,0,0,0,13,1,13,4,3,14,16,2,1,3,4,0,12,0,0,0,0,31
07/06/2014 9:44,224877177,37,0,0,2,0,1,1,11,0,25,9,5,0,0,0,6,1,43,0,1,7,0,1,1,2,4,3,0,4,3,6,8,3,1,2,0,4,0,15
07/06/2014 9:45,217956664,43,0,0,0,0,19,0,14,5,6,0,7,0,0,7,3,13,0,5,0,0,0,0,2,0,0,11,7,0,0,15,13,5,0,9,0,0,0,25
07/06/2014 9:46,229852832,0,0,0,0,0,17,0,3,0,7,8,0,0,0,1,0,16,4,0,3,0,6,10,1,2,34,8,5,1,3,9,23,0,10,3,4,4,0,44
07/06/2014 9:47,260313859,0,0,0,1,0,2,0,11,0,7,3,0,0,0,0,0,11,1,2,7,2,0,3,6,2,47,7,19,9,0,11,8,3,7,8,4,7,0,64
07/06/2014 9:48,221205353,0,1,0,0,0,0,7,17,0,9,0,5,15,0,0,0,8,1,0,4,0,10,2,2,0,4,14,0,0,0,12,43,0,8,5,3,0,0,35
07/06/2014 9:49,331661614,4,0,0,4,0,10,17,13,4,11,0,42,7,0,0,1,9,1,2,0,0,54,5,1,2,4,27,13,0,0,6,25,4,0,0,1,4,0,46
07/06/2014 9:50,220907412,5,0,0,0,5,1,16,6,0,6,3,6,4,0,3,0,5,1,0,1,0,4,9,3,0,2,15,6,3,0,8,6,53,0,1,0,1,0,39
07/06/2014 9:51,163100071,10,0,0,4,0,7,0,25,0,0,0,4,0,0,3,0,2,3,0,10,0,0,5,0,11,6,11,2,0,0,0,0,4,0,5,0,0,0,44
07/06/2014 9:52,159490460,6,0,0,0,8,1,0,4,6,14,0,0,3,0,4,0,18,3,0,0,0,2,7,0,0,4,8,8,1,0,10,14,0,0,1,0,0,0,30
07/06/2014 9:53,160692698,7,0,0,0,0,14,6,4,0,6,1,0,1,0,0,0,4,0,10,0,0,3,16,0,0,12,5,8,3,0,7,9,0,2,6,4,5,0,29
07/06/2014 9:54,166246319,3,1,2,0,5,14,10,5,7,3,0,6,0,0,7,0,6,12,1,0,5,4,2,1,0,2,4,19,4,0,3,10,0,7,10,6,0,0,5
07/06/2014 9:55,156098148,10,0,0,3,0,14,0,2,0,22,3,0,0,0,0,2,5,2,0,0,3,0,3,2,0,9,4,7,2,0,15,0,4,0,5,5,2,0,26
07/06/2014 9:56,197167353,0,0,1,2,0,25,0,10,3,7,1,7,2,0,15,3,10,0,0,3,0,9,6,0,0,16,15,13,3,0,6,0,2,6,3,0,7,0,9
07/06/2014 9:57,163219652,3,0,1,12,0,8,4,12,0,3,0,1,0,0,2,0,1,0,0,8,0,0,12,3,3,34,7,3,4,1,8,8,3,0,0,10,0,1,6
07/06/2014 9:58,181071133,0,0,1,5,0,4,8,3,0,20,0,0,2,0,1,1,11,2,4,0,9,0,0,0,1,45,3,17,5,0,4,1,3,0,0,1,3,0,6
07/06/2014 9:59,197822655,11,0,0,1,0,5,10,9,0,5,12,0,0,0,7,2,3,4,0,0,0,4,8,6,1,9,13,2,0,27,12,19,2,5,0,0,8,0,4
07/06/2014 10:00,155981506,0,0,0,0,0,4,3,16,0,11,2,5,0,0,7,1,2,2,5,2,0,0,1,2,4,7,10,26,0,13,9,2,1,1,17,0,4,0,0
07/06/2014 10:01,152675152,0,0,0,2,3,4,3,13,4,2,0,2,8,0,0,0,1,1,0,0,0,4,9,0,0,7,6,13,0,0,42,7,6,5,3,0,1,0,0
07/06/2014 10:02,159006342,0,0,0,0,0,5,3,7,2,13,0,0,0,0,0,5,15,4,4,0,0,0,6,1,8,9,12,10,2,0,8,9,0,7,3,0,15,0,0
07/06/2014 10:03,137435928,0,0,0,0,1,11,5,1,0,11,0,0,2,0,4,6,8,0,0,1,18,3,1,0,0,22,15,0,0,3,2,1,1,0,2,2,12,0,0
07/06/2014 10:04,173330312,0,0,0,0,6,12,0,2,0,6,0,3,0,0,0,0,11,0,0,0,4,0,4,0,4,46,9,13,1,0,4,18,2,15,2,0,0,0,0
07/06/2014 10:05,203759369,0,0,0,0,1,19,0,54,15,17,10,0,0,0,3,0,8,0,2,2,3,0,0,15,3,2,25,0,5,0,1,0,0,0,0,0,6,0,2
07/06/2014 10:06,172945423,0,0,0,2,0,13,0,10,2,4,0,0,0,0,7,4,3,1,0,0,6,0,0,43,5,3,8,7,3,0,8,11,0,4,10,0,7,0,8
07/06/2014 10:07,133722666,0,0,0,0,13,5,4,6,3,13,4,3,2,0,3,0,0,3,0,2,3,0,3,0,0,10,2,4,0,0,24,3,2,9,0,5,1,1,8
07/06/2014 10:08,147401356,0,0,0,0,0,3,2,32,7,11,1,0,0,0,5,0,5,0,4,0,3,0,8,7,0,0,15,8,5,0,6,0,0,0,8,0,7,0,0
07/06/2014 10:09,143492820,0,0,0,0,1,10,0,3,10,8,1,0,2,0,3,0,4,5,0,7,0,0,5,0,1,14,10,5,0,2,15,9,0,3,0,2,4,0,0
07/06/2014 10:10,140704559,0,0,0,0,0,2,0,4,1,9,3,0,2,0,4,0,4,3,1,0,0,0,0,0,0,4,16,8,2,0,13,7,0,3,0,41,0,0,5
07/06/2014 10:11,157088528,0,0,0,1,3,4,5,9,0,6,15,0,0,0,0,0,11,5,2,5,0,3,7,0,5,9,9,6,4,0,0,5,0,2,0,0,32,0,0
07/06/2014 10:12,128181055,0,0,0,0,5,10,13,4,3,9,1,5,2,0,5,0,1,16,0,2,1,3,1,0,0,7,4,5,4,3,3,2,12,1,0,0,0,0,3
07/06/2014 10:13,148621287,0,0,0,0,4,15,3,1,0,4,1,3,0,0,5,4,12,5,2,3,10,2,1,0,2,13,0,6,4,6,13,7,6,1,4,0,11,0,0
07/06/2014 10:14,117987852,0,0,0,0,0,6,4,11,0,13,1,1,4,0,2,0,7,4,0,3,0,6,0,0,2,9,5,1,3,11,6,6,1,0,3,0,7,0,0
07/06/2014 10:15,150050004,0,0,0,5,0,5,0,4,2,5,6,0,0,0,0,0,2,0,0,0,3,0,2,0,0,3,21,40,2,0,7,9,4,11,0,0,0,0,0
07/06/2014 10:16,129470410,0,0,0,1,4,13,0,2,2,15,0,6,4,0,3,0,0,4,0,0,2,5,1,0,0,5,13,0,4,0,14,18,9,0,2,3,0,0,0
07/06/2014 10:17,124187138,0,0,0,0,4,3,3,16,1,11,0,0,0,0,0,0,12,0,0,0,0,4,6,0,13,12,4,0,1,6,4,0,5,0,4,0,0,0,0
07/06/2014 10:18,130056618,0,0,0,0,0,16,0,10,0,8,11,0,0,0,0,0,16,0,0,4,2,4,13,3,11,9,0,0,0,7,10,1,0,0,5,0,0,0,0
07/06/2014 10:19,83094851,0,0,0,0,0,3,0,8,2,15,0,0,2,0,0,4,0,11,0,1,2,0,2,7,0,0,0,0,5,5,0,4,3,0,0,1,0,0,0
07/06/2014 10:20,163961125,0,0,0,0,0,11,6,20,3,3,8,0,2,0,0,0,7,2,0,0,0,4,6,6,1,1,16,7,3,4,25,16,0,2,4,0,0,0,0
07/06/2014 10:21,165008744,0,0,0,4,3,7,2,10,0,13,1,0,0,0,43,0,7,5,10,11,0,6,1,4,4,3,1,0,0,0,9,1,0,2,0,11,0,1,0
07/06/2014 10:22,134254980,0,0,0,2,0,10,0,7,0,7,0,0,0,0,4,0,14,3,0,2,0,0,3,0,7,9,0,11,2,0,27,12,1,7,0,0,0,0,0
07/06/2014 10:23,133075535,0,0,0,4,3,8,0,7,3,15,0,0,0,0,0,2,8,0,3,2,4,0,5,1,0,0,15,0,1,0,14,4,4,10,4,0,0,0,0
07/06/2014 10:24,127803602,0,0,0,0,0,16,3,8,0,11,0,0,0,0,0,2,7,4,0,4,0,3,0,0,0,24,6,10,0,4,0,6,0,5,0,6,0,2,0
07/06/2014 10:25,107594683,0,0,0,2,0,9,0,12,4,8,1,6,3,0,5,2,1,0,0,1,1,3,0,1,0,9,13,1,3,0,4,7,0,2,7,0,0,0,0
07/06/2014 10:26,162342178,0,0,0,0,7,12,4,1,0,12,0,0,0,0,0,10,29,4,0,0,1,0,0,0,4,12,18,6,2,6,9,11,1,0,0,0,0,0,0
07/06/2014 10:27,155937659,0,0,0,2,6,15,4,9,0,2,0,0,0,0,1,2,13,5,41,0,11,1,0,0,0,13,3,6,0,0,4,4,0,0,0,0,8,1,0
07/06/2014 10:28,155621262,0,0,0,0,0,13,7,15,0,7,1,0,6,0,4,0,5,4,1,4,0,0,1,0,5,16,0,5,1,7,15,12,1,9,10,0,0,0,0
